nr,X,Y,H,czas
tAuto63928,5545133.718,7421874.213,239.7213,05/26/2010 13:58:36
tAuto63929,5545132.909,7421874.619,239.7012,05/26/2010 13:58:37
tAuto63930,5545132.1,7421874.985,239.7034,05/26/2010 13:58:38
tAuto63931,5545131.32,7421875.491,239.6877,05/26/2010 13:58:39
tAuto63932,5545130.571,7421875.958,239.7111,05/26/2010 13:58:40
tAuto63933,5545129.821,7421876.564,239.6865,05/26/2010 13:58:41
tAuto63934,5545129.071,7421877.13,239.7163,05/26/2010 13:58:42
tAuto63935,5545128.35,7421877.856,239.6883,05/26/2010 13:58:43
tAuto63936,5545127.66,7421878.563,239.7155,05/26/2010 13:58:44
tAuto63937,5545127.122,7421879.391,239.7027,05/26/2010 13:58:45
tAuto63938,5545126.585,7421880.239,239.7237,05/26/2010 13:58:46
tAuto63939,5545126.387,7421881.112,239.7094,05/26/2010 13:58:47
tAuto63940,5545126.126,7421882.003,239.7206,05/26/2010 13:58:48
tAuto63941,5545126.113,7421882.939,239.7131,05/26/2010 13:58:49
tAuto63942,5545125.945,7421883.871,239.7154,05/26/2010 13:58:50
tAuto63943,5545125.931,7421884.807,239.7207,05/26/2010 13:58:51
tAuto63944,5545125.824,7421885.78,239.7064,05/26/2010 13:58:52
tAuto63945,5545125.779,7421886.735,239.707,05/26/2010 13:58:53
tAuto63946,5545125.765,7421887.69,239.7022,05/26/2010 13:58:54
tAuto63947,5545125.875,7421888.647,239.715,05/26/2010 13:58:55
tAuto63948,5545125.985,7421889.604,239.6957,05/26/2010 13:58:56
tAuto63949,5545126.094,7421890.581,239.7052,05/26/2010 13:58:57
tAuto63950,5545126.204,7421891.498,239.7204,05/26/2010 13:58:58
tAuto63951,5545126.501,7421892.358,239.6951,05/26/2010 13:58:59
tAuto63952,5545126.891,7421893.14,239.7066,05/26/2010 13:59:00
tAuto63953,5545127.344,7421893.883,239.7051,05/26/2010 13:59:01
tAuto63954,5545127.859,7421894.587,239.6896,05/26/2010 13:59:02
tAuto63955,5545128.311,7421895.33,239.6974,05/26/2010 13:59:03
tAuto63956,5545128.857,7421896.034,239.6904,05/26/2010 13:59:04
tAuto63957,5545129.341,7421896.778,239.7039,05/26/2010 13:59:05
tAuto63958,5545129.886,7421897.542,239.6925,05/26/2010 13:59:06
tAuto63959,5545130.369,7421898.305,239.7032,05/26/2010 13:59:07
tAuto63960,5545130.851,7421899.128,239.7085,05/26/2010 13:59:08
tAuto63961,5545131.211,7421899.93,239.7112,05/26/2010 13:59:09
tAuto63962,5545131.569,7421900.771,239.7088,05/26/2010 13:59:10
tAuto63963,5545131.835,7421901.591,239.7022,05/26/2010 13:59:11
tAuto63964,5545132.101,7421902.431,239.7124,05/26/2010 13:59:12
tAuto63965,5545132.367,7421903.29,239.7079,05/26/2010 13:59:13
tAuto63966,5545132.632,7421904.15,239.7071,05/26/2010 13:59:14
tAuto63967,5545132.836,7421905.029,239.7081,05/26/2010 13:59:15
tAuto63968,5545133.07,7421905.908,239.7185,05/26/2010 13:59:16
tAuto63969,5545133.304,7421906.787,239.7026,05/26/2010 13:59:17
tAuto63970,5545133.508,7421907.665,239.7134,05/26/2010 13:59:18
tAuto63971,5545133.742,7421908.564,239.7053,05/26/2010 13:59:19
tAuto63972,5545133.946,7421909.423,239.7124,05/26/2010 13:59:20
tAuto63973,5545134.149,7421910.342,239.6977,05/26/2010 13:59:21
tAuto63974,5545134.352,7421911.22,239.7016,05/26/2010 13:59:22
tAuto63975,5545134.525,7421912.118,239.6983,05/26/2010 13:59:23
tAuto63976,5545134.697,7421912.977,239.706,05/26/2010 13:59:24
tAuto63977,5545135.024,7421913.877,239.6918,05/26/2010 13:59:25
tAuto63978,5545135.32,7421914.757,239.7035,05/26/2010 13:59:26
tAuto63979,5545135.585,7421915.657,239.7015,05/26/2010 13:59:27
tAuto63980,5545135.881,7421916.537,239.7059,05/26/2010 13:59:28
tAuto63981,5545136.085,7421917.435,239.6925,05/26/2010 13:59:29
tAuto63982,5545136.319,7421918.314,239.7065,05/26/2010 13:59:30
tAuto63983,5545136.614,7421919.254,239.6942,05/26/2010 13:59:31
tAuto63984,5545136.911,7421920.134,239.7072,05/26/2010 13:59:32
tAuto63985,5545137.237,7421921.074,239.6948,05/26/2010 13:59:33
tAuto63986,5545137.594,7421922.015,239.7007,05/26/2010 13:59:34
tAuto63987,5545137.92,7421922.935,239.6997,05/26/2010 13:59:35
tAuto63988,5545138.215,7421923.895,239.707,05/26/2010 13:59:36
tAuto63989,5545138.48,7421924.814,239.7012,05/26/2010 13:59:37
tAuto63990,5545138.744,7421925.773,239.7024,05/26/2010 13:59:38
tAuto63991,5545138.978,7421926.692,239.7022,05/26/2010 13:59:39
tAuto63992,5545139.273,7421927.652,239.6961,05/26/2010 13:59:40
tAuto63993,5545139.6,7421928.552,239.6991,05/26/2010 13:59:41
tAuto63994,5545140.019,7421929.494,239.6899,05/26/2010 13:59:42
tAuto63995,5545140.438,7421930.395,239.7005,05/26/2010 13:59:43
tAuto63996,5545140.888,7421931.337,239.7003,05/26/2010 13:59:44
tAuto63997,5545141.276,7421932.258,239.7047,05/26/2010 13:59:45
tAuto63998,5545141.757,7421933.201,239.6939,05/26/2010 13:59:46
tAuto63999,5545142.207,7421934.103,239.6959,05/26/2010 13:59:47
tAuto64000,5545142.718,7421935.066,239.6958,05/26/2010 13:59:48
tAuto64001,5545143.168,7421935.988,239.7057,05/26/2010 13:59:49
tAuto64002,5545143.679,7421936.97,239.6957,05/26/2010 13:59:50
tAuto64003,5545144.129,7421937.912,239.7073,05/26/2010 13:59:51
tAuto64004,5545144.609,7421938.934,239.6998,05/26/2010 13:59:52
tAuto64005,5545145.058,7421939.876,239.7007,05/26/2010 13:59:53
tAuto64006,5545145.507,7421940.898,239.7048,05/26/2010 13:59:54
tAuto64007,5545145.957,7421941.86,239.7005,05/26/2010 13:59:55
tAuto64008,5545146.436,7421942.862,239.698,05/26/2010 13:59:56
tAuto64009,5545146.917,7421943.824,239.6992,05/26/2010 13:59:57
tAuto64010,5545147.397,7421944.826,239.7069,05/26/2010 13:59:58
tAuto64011,5545147.877,7421945.789,239.7006,05/26/2010 13:59:59
tAuto64012,5545148.387,7421946.811,239.6989,05/26/2010 14:00:00
tAuto64013,5545148.868,7421947.753,239.6987,05/26/2010 14:00:01
tAuto64014,5545149.316,7421948.795,239.6939,05/26/2010 14:00:02
tAuto64015,5545149.766,7421949.757,239.703,05/26/2010 14:00:03
tAuto64016,5545150.276,7421950.779,239.6918,05/26/2010 14:00:04
tAuto64017,5545150.695,7421951.741,239.6925,05/26/2010 14:00:05
tAuto64018,5545151.205,7421952.743,239.6961,05/26/2010 14:00:06
tAuto64019,5545151.656,7421953.665,239.6948,05/26/2010 14:00:07
tAuto64020,5545152.167,7421954.648,239.6918,05/26/2010 14:00:08
tAuto64021,5545152.648,7421955.55,239.6936,05/26/2010 14:00:09
tAuto64022,5545153.284,7421956.435,239.6869,05/26/2010 14:00:10
tAuto64023,5545153.828,7421957.259,239.7013,05/26/2010 14:00:11
tAuto64024,5545154.495,7421958.105,239.6933,05/26/2010 14:00:12
tAuto64025,5545155.102,7421958.91,239.7082,05/26/2010 14:00:13
tAuto64026,5545155.707,7421959.774,239.7037,05/26/2010 14:00:14
tAuto64027,5545156.282,7421960.639,239.6991,05/26/2010 14:00:15
tAuto64028,5545156.701,7421961.56,239.6961,05/26/2010 14:00:16
tAuto64029,5545157.09,7421962.442,239.7013,05/26/2010 14:00:17
tAuto64030,5545157.263,7421963.3,239.6937,05/26/2010 14:00:18
tAuto64031,5545157.436,7421964.098,239.7085,05/26/2010 14:00:19
tAuto64032,5545157.486,7421964.955,239.6968,05/26/2010 14:00:20
tAuto64033,5545157.566,7421965.792,239.7066,05/26/2010 14:00:21
tAuto64034,5545157.491,7421966.687,239.6904,05/26/2010 14:00:22
tAuto64035,5545157.449,7421967.502,239.7049,05/26/2010 14:00:23
tAuto64036,5545157.312,7421968.376,239.6959,05/26/2010 14:00:24
tAuto64037,5545157.238,7421969.23,239.7041,05/26/2010 14:00:25
tAuto64038,5545157.071,7421970.104,239.697,05/26/2010 14:00:26
tAuto64039,5545156.935,7421970.957,239.7085,05/26/2010 14:00:27
tAuto64040,5545156.767,7421971.851,239.6932,05/26/2010 14:00:28
tAuto64041,5545156.6,7421972.704,239.7037,05/26/2010 14:00:29
tAuto64042,5545156.402,7421973.597,239.6967,05/26/2010 14:00:30
tAuto64043,5545156.204,7421974.469,239.6996,05/26/2010 14:00:31
tAuto64044,5545155.974,7421975.382,239.6979,05/26/2010 14:00:32
tAuto64045,5545155.776,7421976.274,239.7048,05/26/2010 14:00:33
tAuto64046,5545155.546,7421977.206,239.6871,05/26/2010 14:00:34
tAuto64047,5545155.408,7421978.16,239.698,05/26/2010 14:00:35
tAuto64048,5545155.271,7421979.113,239.6904,05/26/2010 14:00:36
tAuto64049,5545155.164,7421980.106,239.6995,05/26/2010 14:00:37
tAuto64050,5545154.995,7421981.079,239.6978,05/26/2010 14:00:38
tAuto64051,5545154.826,7421982.072,239.7088,05/26/2010 14:00:39
tAuto64052,5545154.596,7421983.024,239.6991,05/26/2010 14:00:40
tAuto64053,5545154.304,7421983.955,239.6947,05/26/2010 14:00:41
tAuto64054,5545153.982,7421984.866,239.6984,05/26/2010 14:00:42
tAuto64055,5545153.598,7421985.776,239.7099,05/26/2010 14:00:43
tAuto64056,5545153.153,7421986.625,239.6983,05/26/2010 14:00:44
tAuto64057,5545152.738,7421987.534,239.7047,05/26/2010 14:00:45
tAuto64058,5545152.292,7421988.423,239.6961,05/26/2010 14:00:46
tAuto64059,5545151.969,7421989.374,239.7101,05/26/2010 14:00:47
tAuto64060,5545151.708,7421990.326,239.7069,05/26/2010 14:00:48
tAuto64061,5545151.478,7421991.297,239.7078,05/26/2010 14:00:49
tAuto64062,5545151.34,7421992.271,239.7089,05/26/2010 14:00:50
tAuto64063,5545151.264,7421993.265,239.707,05/26/2010 14:00:51
tAuto64064,5545151.188,7421994.239,239.714,05/26/2010 14:00:52
tAuto64065,5545151.204,7421995.254,239.707,05/26/2010 14:00:53
tAuto64066,5545151.221,7421996.209,239.7113,05/26/2010 14:00:54
tAuto64067,5545151.237,7421997.225,239.696,05/26/2010 14:00:55
tAuto64068,5545151.254,7421998.18,239.7088,05/26/2010 14:00:56
tAuto64069,5545151.332,7421999.216,239.7029,05/26/2010 14:00:57
tAuto64070,5545151.379,7422000.192,239.7017,05/26/2010 14:00:58
tAuto64071,5545151.582,7422001.15,239.6962,05/26/2010 14:00:59
tAuto64072,5545151.785,7422002.069,239.6917,05/26/2010 14:01:00
tAuto64073,5545152.019,7422002.968,239.6934,05/26/2010 14:01:01
tAuto64074,5545152.284,7422003.847,239.6904,05/26/2010 14:01:02
tAuto64075,5545152.581,7422004.688,239.6822,05/26/2010 14:01:03
tAuto64076,5545152.94,7422005.489,239.6814,05/26/2010 14:01:04
tAuto64077,5545153.299,7422006.27,239.7068,05/26/2010 14:01:05
tAuto64078,5545153.69,7422007.052,239.7016,05/26/2010 14:01:06
tAuto64079,5545154.08,7422007.794,239.7093,05/26/2010 14:01:07
tAuto64080,5545154.533,7422008.557,239.7126,05/26/2010 14:01:08
tAuto64081,5545154.985,7422009.32,239.7047,05/26/2010 14:01:09
tAuto64082,5545155.407,7422010.082,239.6942,05/26/2010 14:01:10
tAuto64083,5545155.766,7422010.844,239.7011,05/26/2010 14:01:11
tAuto64084,5545156.095,7422011.605,239.6923,05/26/2010 14:01:12
tAuto64085,5545156.393,7422012.386,239.6967,05/26/2010 14:01:13
tAuto64086,5545156.598,7422013.185,239.7034,05/26/2010 14:01:14
tAuto64087,5545156.71,7422013.943,239.6997,05/26/2010 14:01:15
tAuto64088,5545156.731,7422014.6,239.6936,05/26/2010 14:01:16
tAuto64089,5545156.691,7422015.256,239.6949,05/26/2010 14:01:17
tAuto64090,5545156.62,7422015.872,239.699,05/26/2010 14:01:18
tAuto64091,5545156.365,7422016.425,239.6983,05/26/2010 14:01:19
tAuto64092,5545156.11,7422016.939,239.7004,05/26/2010 14:01:20
tAuto64093,5545155.732,7422017.451,239.6998,05/26/2010 14:01:21
tAuto64094,5545155.386,7422017.904,239.7042,05/26/2010 14:01:22
tAuto64095,5545154.945,7422018.415,239.6922,05/26/2010 14:01:23
tAuto64096,5545154.567,7422018.927,239.705,05/26/2010 14:01:24
tAuto64097,5545154.096,7422019.457,239.6916,05/26/2010 14:01:25
tAuto64098,5545153.625,7422019.968,239.7039,05/26/2010 14:01:26
tAuto64099,5545153.123,7422020.518,239.696,05/26/2010 14:01:27
tAuto64100,5545152.652,7422021.028,239.7025,05/26/2010 14:01:28
tAuto64101,5545152.118,7422021.578,239.6902,05/26/2010 14:01:29
tAuto64102,5545151.585,7422022.127,239.6993,05/26/2010 14:01:30
tAuto64103,5545151.021,7422022.656,239.6913,05/26/2010 14:01:31
tAuto64104,5545150.488,7422023.186,239.7059,05/26/2010 14:01:32
tAuto64105,5545149.893,7422023.735,239.6876,05/26/2010 14:01:33
tAuto64106,5545149.298,7422024.263,239.7003,05/26/2010 14:01:34
tAuto64107,5545148.765,7422024.813,239.6946,05/26/2010 14:01:35
tAuto64108,5545148.232,7422025.362,239.6988,05/26/2010 14:01:36
tAuto64109,5545147.729,7422025.892,239.6999,05/26/2010 14:01:37
tAuto64110,5545147.228,7422026.402,239.6989,05/26/2010 14:01:38
tAuto64111,5545146.757,7422026.873,239.6958,05/26/2010 14:01:39
tAuto64112,5545146.287,7422027.324,239.6963,05/26/2010 14:01:40
tAuto64113,5545145.756,7422027.714,239.6921,05/26/2010 14:01:41
tAuto64114,5545145.226,7422028.085,239.6931,05/26/2010 14:01:42
tAuto64115,5545144.696,7422028.396,239.6919,05/26/2010 14:01:43
tAuto64116,5545144.166,7422028.706,239.6955,05/26/2010 14:01:44
tAuto64117,5545143.605,7422028.997,239.7044,05/26/2010 14:01:45
tAuto64118,5545143.075,7422029.327,239.7073,05/26/2010 14:01:46
tAuto64119,5545142.576,7422029.638,239.7093,05/26/2010 14:01:47
tAuto64120,5545142.047,7422029.929,239.7099,05/26/2010 14:01:48
tAuto64121,5545141.578,7422030.281,239.7011,05/26/2010 14:01:49
tAuto64122,5545141.079,7422030.632,239.697,05/26/2010 14:01:50
tAuto64123,5545140.641,7422030.964,239.6956,05/26/2010 14:01:51
tAuto64124,5545140.142,7422031.275,239.6964,05/26/2010 14:01:52
tAuto64125,5545139.705,7422031.587,239.6955,05/26/2010 14:01:53
tAuto64126,5545139.207,7422031.878,239.7001,05/26/2010 14:01:54
tAuto64127,5545138.739,7422032.15,239.6926,05/26/2010 14:01:55
tAuto64128,5545138.272,7422032.422,239.6878,05/26/2010 14:01:56
tAuto64129,5545137.804,7422032.694,239.698,05/26/2010 14:01:57
tAuto64130,5545137.367,7422032.986,239.6995,05/26/2010 14:01:58
tAuto64131,5545136.961,7422033.298,239.6863,05/26/2010 14:01:59
tAuto64132,5545136.585,7422033.631,239.6948,05/26/2010 14:02:00
tAuto64133,5545136.209,7422033.984,239.699,05/26/2010 14:02:01
tAuto64134,5545135.864,7422034.357,239.703,05/26/2010 14:02:02
tAuto64135,5545135.549,7422034.751,239.7001,05/26/2010 14:02:03
tAuto64136,5545135.326,7422035.225,239.6996,05/26/2010 14:02:04
tAuto64137,5545135.164,7422035.76,239.705,05/26/2010 14:02:05
tAuto64138,5545134.971,7422036.275,239.7131,05/26/2010 14:02:06
tAuto64139,5545134.717,7422036.749,239.7053,05/26/2010 14:02:07
tAuto64140,5545134.433,7422037.162,239.6973,05/26/2010 14:02:08
tAuto64141,5545134.087,7422037.555,239.6965,05/26/2010 14:02:09
tAuto64142,5545133.773,7422037.929,239.7049,05/26/2010 14:02:10
tAuto64143,5545133.459,7422038.263,239.7002,05/26/2010 14:02:11
tAuto64144,5545133.115,7422038.536,239.7125,05/26/2010 14:02:12
tAuto64145,5545132.771,7422038.81,239.7181,05/26/2010 14:02:13
tAuto64146,5545132.428,7422039.024,239.7171,05/26/2010 14:02:14
tAuto64147,5545132.146,7422039.259,239.7244,05/26/2010 14:02:15
tAuto64148,5545131.835,7422039.453,239.7128,05/26/2010 14:02:16
tAuto64149,5545131.584,7422039.688,239.7036,05/26/2010 14:02:17
tAuto64150,5545131.426,7422039.945,239.7111,05/26/2010 14:02:18
tAuto64151,5545131.268,7422040.141,239.7328,05/26/2010 14:02:19
tAuto64152,5545131.111,7422040.318,239.723,05/26/2010 14:02:20
tAuto64153,5545130.957,7422040.276,239.7365,05/26/2010 14:02:21
tAuto64154,5545130.742,7422040.193,239.7401,05/26/2010 14:02:22
tAuto64155,5545130.621,7422040.052,239.7344,05/26/2010 14:02:23
tAuto64156,5545130.469,7422039.891,239.6725,05/26/2010 14:02:24
tAuto64157,5545130.347,7422039.75,239.7093,05/26/2010 14:02:25
tAuto64158,5545130.224,7422039.688,239.7007,05/26/2010 14:02:26
tAuto64159,5545130.194,7422039.668,239.6977,05/26/2010 14:02:27
tAuto64160,5545130.194,7422039.628,239.6886,05/26/2010 14:02:28
tAuto64161,5545130.194,7422039.628,239.684,05/26/2010 14:02:29
tAuto64162,5545130.225,7422039.649,239.6898,05/26/2010 14:02:30
tAuto64163,5545130.193,7422039.728,239.6766,05/26/2010 14:02:31
tAuto64164,5545130.224,7422039.748,239.677,05/26/2010 14:02:32
tAuto64165,5545130.224,7422039.748,239.6798,05/26/2010 14:02:33
tAuto64166,5545130.223,7422039.768,239.6825,05/26/2010 14:02:34
tAuto64167,5545130.254,7422039.768,239.6941,05/26/2010 14:02:35
tAuto64168,5545130.223,7422039.768,239.6846,05/26/2010 14:02:36
tAuto64169,5545130.254,7422039.768,239.6834,05/26/2010 14:02:37
tAuto64170,5545130.224,7422039.748,239.6882,05/26/2010 14:02:38
tAuto64171,5545130.193,7422039.728,239.6881,05/26/2010 14:02:39
tAuto64172,5545130.193,7422039.708,239.6925,05/26/2010 14:02:40
tAuto64173,5545130.194,7422039.628,239.6972,05/26/2010 14:02:41
tAuto64174,5545130.164,7422039.588,239.7098,05/26/2010 14:02:42
tAuto64175,5545130.164,7422039.568,239.6989,05/26/2010 14:02:43
tAuto64176,5545130.165,7422039.548,239.7074,05/26/2010 14:02:44
tAuto64177,5545130.165,7422039.548,239.7042,05/26/2010 14:02:45
tAuto64178,5545130.164,7422039.568,239.7041,05/26/2010 14:02:46
tAuto64179,5545130.165,7422039.548,239.7093,05/26/2010 14:02:47
tAuto64180,5545130.165,7422039.548,239.7094,05/26/2010 14:02:48
tAuto64181,5545130.165,7422039.548,239.7068,05/26/2010 14:02:49
tAuto64182,5545130.165,7422039.548,239.7093,05/26/2010 14:02:50
tAuto64183,5545130.165,7422039.548,239.7095,05/26/2010 14:02:51
tAuto64184,5545130.165,7422039.548,239.7067,05/26/2010 14:02:52
tAuto64185,5545130.165,7422039.548,239.706,05/26/2010 14:02:53
tAuto64186,5545130.165,7422039.548,239.7062,05/26/2010 14:02:54
tAuto64187,5545130.165,7422039.528,239.7029,05/26/2010 14:02:55
tAuto64188,5545130.165,7422039.528,239.7068,05/26/2010 14:02:56
tAuto64189,5545130.165,7422039.528,239.7004,05/26/2010 14:02:57
tAuto64190,5545130.165,7422039.528,239.7099,05/26/2010 14:02:58
tAuto64191,5545130.165,7422039.548,239.7027,05/26/2010 14:02:59
tAuto64192,5545130.165,7422039.528,239.7072,05/26/2010 14:03:00
tAuto64193,5545130.165,7422039.528,239.7076,05/26/2010 14:03:01
tAuto64194,5545130.165,7422039.528,239.7079,05/26/2010 14:03:02
tAuto64195,5545130.165,7422039.528,239.7125,05/26/2010 14:03:03
tAuto64196,5545130.165,7422039.528,239.7038,05/26/2010 14:03:04
tAuto64197,5545130.165,7422039.548,239.6997,05/26/2010 14:03:05
tAuto64198,5545130.165,7422039.528,239.7038,05/26/2010 14:03:06
tAuto64199,5545130.165,7422039.528,239.7027,05/26/2010 14:03:07
tAuto64200,5545130.165,7422039.528,239.7078,05/26/2010 14:03:08
tAuto64201,5545130.165,7422039.508,239.7066,05/26/2010 14:03:09
tAuto64202,5545130.165,7422039.528,239.7093,05/26/2010 14:03:10
tAuto64203,5545130.165,7422039.508,239.7161,05/26/2010 14:03:11
tAuto64204,5545130.165,7422039.488,239.7153,05/26/2010 14:03:12
tAuto64205,5545130.165,7422039.488,239.712,05/26/2010 14:03:13
tAuto64206,5545130.197,7422039.469,239.7042,05/26/2010 14:03:14
tAuto64207,5545130.196,7422039.489,239.7037,05/26/2010 14:03:15
tAuto64208,5545130.196,7422039.509,239.6958,05/26/2010 14:03:16
tAuto64209,5545130.196,7422039.509,239.6997,05/26/2010 14:03:17
tAuto64210,5545130.196,7422039.509,239.6817,05/26/2010 14:03:18
tAuto64211,5545130.196,7422039.489,239.6792,05/26/2010 14:03:19
tAuto64212,5545130.227,7422039.489,239.6712,05/26/2010 14:03:20
tAuto64213,5545130.227,7422039.489,239.6562,05/26/2010 14:03:21
tAuto64214,5545130.258,7422039.51,239.6509,05/26/2010 14:03:22
tAuto64215,5545130.226,7422039.569,239.5248,05/26/2010 14:03:23
tAuto64216,5545130.319,7422039.57,239.6853,05/26/2010 14:03:24
tAuto64217,5545130.319,7422039.59,239.7012,05/26/2010 14:03:25
tAuto64218,5545130.35,7422039.571,239.6976,05/26/2010 14:03:26
tAuto64219,5545130.351,7422039.511,239.7043,05/26/2010 14:03:27
tAuto64220,5545130.32,7422039.511,239.7104,05/26/2010 14:03:28
tAuto64221,5545130.289,7422039.51,239.703,05/26/2010 14:03:29
tAuto64222,5545130.227,7422039.509,239.707,05/26/2010 14:03:30
tAuto64223,5545130.135,7422039.468,239.7047,05/26/2010 14:03:31
tAuto64224,5545130.105,7422039.408,239.7044,05/26/2010 14:03:32
tAuto64225,5545130.105,7422039.408,239.7017,05/26/2010 14:03:33
tAuto64226,5545130.136,7422039.369,239.7049,05/26/2010 14:03:34
tAuto64227,5545130.137,7422039.329,239.7046,05/26/2010 14:03:35
tAuto64228,5545130.137,7422039.309,239.7038,05/26/2010 14:03:36
tAuto64229,5545130.138,7422039.269,239.6937,05/26/2010 14:03:37
tAuto64230,5545130.138,7422039.249,239.692,05/26/2010 14:03:38
tAuto64231,5545130.107,7422039.229,239.706,05/26/2010 14:03:39
tAuto64232,5545130.046,7422039.208,239.7033,05/26/2010 14:03:40
tAuto64233,5545130.015,7422039.188,239.7035,05/26/2010 14:03:41
tAuto64234,5545129.985,7422039.147,239.7264,05/26/2010 14:03:42
tAuto64235,5545129.984,7422039.207,239.7831,05/26/2010 14:03:43
tAuto64236,5545129.953,7422039.247,239.7746,05/26/2010 14:03:44
tAuto64237,5545129.952,7422039.326,239.7762,05/26/2010 14:03:45
tAuto64238,5545130.012,7422039.407,239.7691,05/26/2010 14:03:46
tAuto64239,5545130.073,7422039.447,239.7754,05/26/2010 14:03:47
tAuto64240,5545130.103,7422039.507,239.7687,05/26/2010 14:03:48
tAuto64241,5545130.165,7422039.548,239.7685,05/26/2010 14:03:49
tAuto64242,5545130.195,7422039.608,239.7668,05/26/2010 14:03:50
tAuto64243,5545130.225,7422039.629,239.7661,05/26/2010 14:03:51
tAuto64244,5545130.225,7422039.668,239.7706,05/26/2010 14:03:52
